CAMPO_SIH,CATEGORIA,AÑO,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
LOBINA,1P,2015,12.10399,5.424047
LOBINA,1P,2016,12.10399,5.424047
LOBINA,1P,2017,12.10399,5.424047
LOBINA,1P,2018,12.10399,5.424047
LOBINA,1P,2019,12.10399,5.424047
LOBINA,1P,2020,12.10399,5.424036
LOBINA,1P,2021,12.103878,5.423986
LOBINA,1P,2022,12.104468,5.424251
LOBINA,1P,2023,12.104468,5.424251
LOBINA,2P,2010,39.026154,17.563251
LOBINA,2P,2011,39.026154,17.563251
LOBINA,2P,2012,39.026154,17.563251
LOBINA,2P,2013,39.026154,17.563251
LOBINA,2P,2014,12.10399,5.424047
LOBINA,2P,2015,12.10399,5.424047
LOBINA,2P,2016,12.10399,5.424047
LOBINA,2P,2017,12.10399,5.424047
LOBINA,2P,2018,12.10399,5.424047
LOBINA,2P,2019,12.10399,5.424047
LOBINA,2P,2020,12.10399,5.424036
LOBINA,2P,2021,12.103878,5.423986
LOBINA,2P,2022,12.104468,5.424251
LOBINA,2P,2023,12.104468,5.424251
LOBINA,3P,2010,39.026154,17.563251
LOBINA,3P,2011,39.026154,17.563251
LOBINA,3P,2012,39.026154,17.563251
LOBINA,3P,2013,39.026154,17.563251
LOBINA,3P,2014,12.10399,5.424047
LOBINA,3P,2015,12.10399,5.424047
LOBINA,3P,2016,12.10399,5.424047
LOBINA,3P,2017,12.10399,5.424047
LOBINA,3P,2018,12.10399,5.424047
LOBINA,3P,2019,12.10399,5.424047
LOBINA,3P,2020,12.10399,5.424036
LOBINA,3P,2021,12.103878,5.423986
LOBINA,3P,2022,12.104468,5.424251
LOBINA,3P,2023,12.104468,5.424251
LOBO,1P,2010,0.0,11.966671
LOBO,1P,2011,0.0,9.739739
LOBO,1P,2012,0.0,12.099119
LOBO,1P,2013,0.0,12.099119
LOBO,1P,2014,0.0,12.099119
LOBO,1P,2015,0.0,12.099119
LOBO,1P,2016,0.0,11.788809
LOBO,1P,2017,0.0,11.788809
LOBO,1P,2018,0.0,11.788809
LOBO,1P,2019,0.0,11.788809
LOBO,1P,2020,0.0,11.788809
LOBO,1P,2021,0.0,11.7887
LOBO,1P,2022,0.0,11.789298
LOBO,1P,2023,0.0,11.789298
LOBO,2P,2010,0.0,11.966671
LOBO,2P,2011,0.0,9.725372
LOBO,2P,2012,0.0,12.099119
LOBO,2P,2013,0.0,12.099119
LOBO,2P,2014,0.0,12.099119
LOBO,2P,2015,0.0,12.099119
LOBO,2P,2016,0.0,11.788809
LOBO,2P,2017,0.0,11.788809
LOBO,2P,2018,0.0,11.788809
LOBO,2P,2019,0.0,11.788809
LOBO,2P,2020,0.0,11.788809
LOBO,2P,2021,0.0,11.7887
LOBO,2P,2022,0.0,11.789298
LOBO,2P,2023,0.0,11.789298
LOBO,3P,2010,0.0,11.966671
LOBO,3P,2011,0.0,9.696637
LOBO,3P,2012,0.0,12.099119
LOBO,3P,2013,0.0,12.099119
LOBO,3P,2014,0.0,12.099119
LOBO,3P,2015,0.0,12.099119
LOBO,3P,2016,0.0,11.788809
LOBO,3P,2017,0.0,11.788809
LOBO,3P,2018,0.0,11.788809
LOBO,3P,2019,0.0,11.788809
LOBO,3P,2020,0.0,11.788809
LOBO,3P,2021,0.0,11.7887
LOBO,3P,2022,0.0,11.789298
LOBO,3P,2023,0.0,11.789298
LOMITAS,1P,2010,0.043658,168.674593
LOMITAS,1P,2011,0.043658,126.477144
LOMITAS,1P,2012,0.043658,126.477144
LOMITAS,1P,2013,0.043658,126.477144
LOMITAS,1P,2014,0.043658,143.295167
LOMITAS,1P,2015,0.043658,143.295167
LOMITAS,1P,2016,0.059544,143.415042
LOMITAS,1P,2017,0.059544,143.415042
LOMITAS,1P,2018,0.059544,143.41504
LOMITAS,1P,2019,0.059544,143.415042
LOMITAS,1P,2020,0.059544,143.415042
LOMITAS,1P,2021,0.059544,143.413714
LOMITAS,1P,2022,0.059547,143.420984
LOMITAS,1P,2023,0.059547,143.420984
LOMITAS,1P,2024,0.059547,143.420984
LOMITAS,2P,2010,0.043658,187.027551
LOMITAS,2P,2011,0.043658,137.655163
LOMITAS,2P,2012,0.043658,137.655163
LOMITAS,2P,2013,0.043658,137.655163
LOMITAS,2P,2014,0.043658,155.491179
LOMITAS,2P,2015,0.043658,155.491179
LOMITAS,2P,2016,0.059544,155.61103
LOMITAS,2P,2017,0.059544,155.61103
LOMITAS,2P,2018,0.059544,155.61103
LOMITAS,2P,2019,0.059544,155.61103
LOMITAS,2P,2020,0.059544,155.61103
LOMITAS,2P,2021,0.059544,155.609589
LOMITAS,2P,2022,0.059547,155.617478
LOMITAS,2P,2023,0.059547,155.617478
LOMITAS,2P,2024,0.059547,155.617478
LOMITAS,3P,2010,0.043658,269.590917
LOMITAS,3P,2011,0.043658,175.033697
LOMITAS,3P,2012,0.043658,175.033697
LOMITAS,3P,2013,0.043658,175.033697
LOMITAS,3P,2014,0.043658,175.033697
LOMITAS,3P,2015,0.043658,175.033697
LOMITAS,3P,2016,0.059544,175.15351
LOMITAS,3P,2017,0.059544,175.15351
LOMITAS,3P,2018,0.059544,175.15351
LOMITAS,3P,2019,0.059544,175.15351
LOMITAS,3P,2020,0.059544,175.15351
LOMITAS,3P,2021,0.059544,175.151888
LOMITAS,3P,2022,0.059547,175.160767
LOMITAS,3P,2023,0.059547,175.160767
LOMITAS,3P,2024,0.059547,175.160767
LOS SOLDADOS,1P,2010,133.240257,306.68456
LOS SOLDADOS,1P,2011,133.240257,306.68456
LOS SOLDADOS,1P,2012,133.240257,306.68456
LOS SOLDADOS,1P,2013,133.240265,277.427189
LOS SOLDADOS,1P,2014,133.240257,277.427174
LOS SOLDADOS,1P,2015,133.240257,277.427174
LOS SOLDADOS,1P,2016,133.240257,277.426624
LOS SOLDADOS,1P,2017,133.240257,277.426624
LOS SOLDADOS,1P,2018,133.24026,277.426626
LOS SOLDADOS,1P,2019,133.240257,277.426624
LOS SOLDADOS,1P,2020,133.240257,277.426624
LOS SOLDADOS,1P,2021,133.239024,277.424055
LOS SOLDADOS,1P,2022,136.757349,340.238691
LOS SOLDADOS,1P,2023,136.768744,340.266976
LOS SOLDADOS,1P,2024,136.768744,340.266976
LOS SOLDADOS,2P,2010,133.240257,306.68456
LOS SOLDADOS,2P,2011,133.240257,306.68456
LOS SOLDADOS,2P,2012,133.240257,306.68456
LOS SOLDADOS,2P,2013,133.240265,277.427189
LOS SOLDADOS,2P,2014,133.240257,277.427174
LOS SOLDADOS,2P,2015,133.240257,277.427174
LOS SOLDADOS,2P,2016,133.240257,277.426624
LOS SOLDADOS,2P,2017,133.240257,277.426624
LOS SOLDADOS,2P,2018,133.24026,277.426626
LOS SOLDADOS,2P,2019,133.240257,277.426624
LOS SOLDADOS,2P,2020,133.240257,277.426624
LOS SOLDADOS,2P,2021,133.239024,277.424055
LOS SOLDADOS,2P,2022,136.757349,340.238691
LOS SOLDADOS,2P,2023,136.768744,340.266976
LOS SOLDADOS,2P,2024,136.768744,340.266976
LOS SOLDADOS,3P,2010,133.240257,306.68456
LOS SOLDADOS,3P,2011,133.240257,306.68456
LOS SOLDADOS,3P,2012,133.240257,306.68456
LOS SOLDADOS,3P,2013,133.240265,277.427189
LOS SOLDADOS,3P,2014,133.240257,277.427174
LOS SOLDADOS,3P,2015,133.240257,277.427174
LOS SOLDADOS,3P,2016,133.240257,277.426624
LOS SOLDADOS,3P,2017,133.240257,277.426624
LOS SOLDADOS,3P,2018,133.24026,277.426626
LOS SOLDADOS,3P,2019,133.240257,277.426624
LOS SOLDADOS,3P,2020,133.240257,277.426624
LOS SOLDADOS,3P,2021,133.239024,277.424055
LOS SOLDADOS,3P,2022,136.757349,340.238691
LOS SOLDADOS,3P,2023,136.768744,340.266976
LOS SOLDADOS,3P,2024,136.768744,340.266976
LUM,1P,2010,437.626971,59.438976
LUM,1P,2011,437.626971,59.438976
LUM,1P,2012,437.626971,59.438976
LUM,1P,2013,437.626971,59.438976
LUM,1P,2014,437.626971,59.438976
LUM,1P,2015,437.626971,59.438976
LUM,1P,2016,437.626971,59.438858
LUM,1P,2017,437.626971,91.797347
LUM,1P,2018,437.62697,91.797348
LUM,1P,2019,437.626971,91.797347
LUM,1P,2020,437.626971,91.797347
LUM,1P,2021,464.789214,66.130022
LUM,1P,2022,464.811896,66.133249
LUM,1P,2023,464.827146,66.135419
LUM,1P,2024,464.827146,66.135419
LUM,2P,2010,546.604973,73.769583
LUM,2P,2011,546.604973,73.769583
LUM,2P,2012,546.604973,73.769583
LUM,2P,2013,546.604973,73.769583
LUM,2P,2014,546.604973,73.769583
LUM,2P,2015,546.604973,73.769583
LUM,2P,2016,546.604973,73.769437
LUM,2P,2017,546.604973,115.409255
LUM,2P,2018,546.60497,115.409255
LUM,2P,2019,546.604973,115.409255
LUM,2P,2020,546.604973,115.409255
LUM,2P,2021,593.947131,82.454763
LUM,2P,2022,593.976116,82.458786
LUM,2P,2023,593.995604,82.461492
LUM,2P,2024,593.995604,82.461492
LUM,3P,2010,691.400038,92.810134
LUM,3P,2011,691.400038,92.810134
LUM,3P,2012,691.400038,92.810134
LUM,3P,2013,691.400038,92.810134
LUM,3P,2014,691.400038,92.810134
LUM,3P,2015,691.400038,92.810134
LUM,3P,2016,691.400038,92.80995
LUM,3P,2017,691.400038,146.781529
LUM,3P,2018,691.40004,146.781529
LUM,3P,2019,691.400038,146.781529
LUM,3P,2020,691.400038,146.781529
LUM,3P,2021,765.554508,104.144846
LUM,3P,2022,765.591868,104.149927
LUM,3P,2023,765.616986,104.153345
LUM,3P,2024,765.616986,104.153345
LUNA PALAPA,1P,2010,209.164703,1054.186565
LUNA PALAPA,1P,2011,234.64277,1117.196659
LUNA PALAPA,1P,2012,234.64277,1117.196659
LUNA PALAPA,1P,2013,243.262584,1149.909247
LUNA PALAPA,1P,2014,243.262584,1149.909247
LUNA PALAPA,1P,2015,243.262584,1149.909247
LUNA PALAPA,1P,2016,243.262584,1149.906968
LUNA PALAPA,1P,2017,243.262584,1149.906968
LUNA PALAPA,1P,2018,243.262585,1149.906969
LUNA PALAPA,1P,2019,243.262584,1149.906968
LUNA PALAPA,1P,2020,243.262584,1149.906968
LUNA PALAPA,1P,2021,243.260332,1149.896486
LUNA PALAPA,1P,2022,243.260332,1149.896321
LUNA PALAPA,1P,2023,243.280059,1149.992278
LUNA PALAPA,1P,2024,243.280059,1149.992278
LUNA PALAPA,2P,2010,209.164703,1054.186565
LUNA PALAPA,2P,2011,243.262471,1138.514138
LUNA PALAPA,2P,2012,243.262585,1138.51442
LUNA PALAPA,2P,2013,243.262584,1149.909247
LUNA PALAPA,2P,2014,243.262584,1149.909247
LUNA PALAPA,2P,2015,243.262584,1149.909247
LUNA PALAPA,2P,2016,243.262584,1149.906968
LUNA PALAPA,2P,2017,243.262584,1149.906968
LUNA PALAPA,2P,2018,243.262585,1149.906969
LUNA PALAPA,2P,2019,243.262584,1149.906968
LUNA PALAPA,2P,2020,243.262584,1149.906968
LUNA PALAPA,2P,2021,243.260332,1149.896486
LUNA PALAPA,2P,2022,243.260332,1149.896321
LUNA PALAPA,2P,2023,243.280059,1149.992278
LUNA PALAPA,2P,2024,243.280059,1149.992278
LUNA PALAPA,3P,2010,209.164703,1054.186565
LUNA PALAPA,3P,2011,249.195938,1153.188262
LUNA PALAPA,3P,2012,249.195862,1153.188073
LUNA PALAPA,3P,2013,249.195861,1166.565682
LUNA PALAPA,3P,2014,249.195861,1166.565682
LUNA PALAPA,3P,2015,249.195861,1166.565682
LUNA PALAPA,3P,2016,249.195861,1166.56337
LUNA PALAPA,3P,2017,249.195861,1166.56337
LUNA PALAPA,3P,2018,249.195862,1166.563376
LUNA PALAPA,3P,2019,249.195861,1166.56337
LUNA PALAPA,3P,2020,249.195861,1166.56337
LUNA PALAPA,3P,2021,249.193554,1166.552734
LUNA PALAPA,3P,2022,249.193554,1166.552569
LUNA PALAPA,3P,2023,249.213775,1166.64991
LUNA PALAPA,3P,2024,249.213775,1166.64991
MACUIL,1P,2024,0.0,0.0
MACUIL,2P,2024,100.01945,40.702796
MACUIL,3P,2024,142.746918,57.980267
MACUIL SE,1P,2024,17.358566,14.53145
MACUIL SE,2P,2024,68.510921,26.020391
MACUIL SE,3P,2024,103.613925,38.963599
MACUILE,1P,2010,0.0,0.0
MACUILE,1P,2011,0.0,6.979474
MACUILE,1P,2012,0.0,6.979474
MACUILE,1P,2013,0.0,6.979474
MACUILE,1P,2014,0.0,12.891499
MACUILE,1P,2015,0.0,4.398724
MACUILE,1P,2016,0.0,4.398716
MACUILE,1P,2017,0.0,4.398716
MACUILE,1P,2018,0.0,4.398716
MACUILE,1P,2019,0.0,4.398716
MACUILE,1P,2020,0.0,4.398716
MACUILE,1P,2021,0.0,4.398675
MACUILE,1P,2022,0.0,4.398898
MACUILE,1P,2023,0.0,4.398898
MACUILE,2P,2010,0.0,0.0
MACUILE,2P,2011,0.0,6.979474
MACUILE,2P,2012,0.0,6.979474
MACUILE,2P,2013,0.0,6.979474
MACUILE,2P,2014,0.0,12.891499
MACUILE,2P,2015,0.0,4.398724
MACUILE,2P,2016,0.0,4.398716
MACUILE,2P,2017,0.0,4.398716
MACUILE,2P,2018,0.0,4.398716
MACUILE,2P,2019,0.0,4.398716
MACUILE,2P,2020,0.0,4.398716
MACUILE,2P,2021,0.0,4.398675
MACUILE,2P,2022,0.0,4.398898
MACUILE,2P,2023,0.0,4.398898
MACUILE,3P,2010,0.0,0.002095
MACUILE,3P,2011,0.0,6.979474
MACUILE,3P,2012,0.0,6.979474
MACUILE,3P,2013,0.0,6.979474
MACUILE,3P,2014,0.0,12.891499
MACUILE,3P,2015,0.0,4.398724
MACUILE,3P,2016,0.0,4.398716
MACUILE,3P,2017,0.0,4.398716
MACUILE,3P,2018,0.0,4.398716
MACUILE,3P,2019,0.0,4.398716
MACUILE,3P,2020,0.0,4.398716
MACUILE,3P,2021,0.0,4.398675
MACUILE,3P,2022,0.0,4.398898
MACUILE,3P,2023,0.0,4.398898
MACUSPANA,1P,2010,0.0,0.246748
MACUSPANA,1P,2011,0.0,0.246748
MACUSPANA,1P,2012,0.0,0.246748
MACUSPANA,1P,2013,0.0,0.246748
MACUSPANA,1P,2014,0.0,0.246748
MACUSPANA,1P,2015,0.0,0.246748
MACUSPANA,1P,2016,0.0,0.246748
MACUSPANA,1P,2017,0.0,0.246748
MACUSPANA,1P,2018,0.0,0.246748
MACUSPANA,1P,2019,0.0,0.246747
MACUSPANA,1P,2020,0.0,0.246747
MACUSPANA,1P,2021,0.0,0.246747
MACUSPANA,1P,2022,0.0,0.246747
MACUSPANA,1P,2023,0.0,0.246749
MACUSPANA,1P,2024,0.0,0.246749
MACUSPANA,2P,2010,0.0,3.818137
MACUSPANA,2P,2011,0.0,3.818137
MACUSPANA,2P,2012,0.0,3.818137
MACUSPANA,2P,2013,0.0,3.818137
MACUSPANA,2P,2014,0.0,3.818137
MACUSPANA,2P,2015,0.0,3.818137
MACUSPANA,2P,2016,0.0,3.818137
MACUSPANA,2P,2017,0.0,3.818137
MACUSPANA,2P,2018,0.0,3.818137
MACUSPANA,2P,2019,0.0,3.818129
MACUSPANA,2P,2020,0.0,3.818129
MACUSPANA,2P,2021,0.0,3.818129
MACUSPANA,2P,2022,0.0,3.818129
MACUSPANA,2P,2023,0.0,3.818162
MACUSPANA,2P,2024,0.0,3.818162
MACUSPANA,3P,2010,0.0,5.02848
MACUSPANA,3P,2011,0.0,5.02848
MACUSPANA,3P,2012,0.0,5.02848
MACUSPANA,3P,2013,0.0,5.02848
MACUSPANA,3P,2014,0.0,5.02848
MACUSPANA,3P,2015,0.0,5.02848
MACUSPANA,3P,2016,0.0,5.02848
MACUSPANA,3P,2017,0.0,5.02848
MACUSPANA,3P,2018,0.0,5.02848
MACUSPANA,3P,2019,0.0,5.02847
MACUSPANA,3P,2020,0.0,5.02847
MACUSPANA,3P,2021,0.0,5.02847
MACUSPANA,3P,2022,0.0,5.02847
MACUSPANA,3P,2023,0.0,5.028513
MACUSPANA,3P,2024,0.0,5.028513
MADERA,1P,2010,0.0,109.385595
MADERA,1P,2011,0.0,102.707089
MADERA,1P,2012,0.0,102.707089
MADERA,1P,2013,0.0,102.707089
MADERA,1P,2014,0.0,102.707089
MADERA,1P,2015,0.0,102.707089
MADERA,1P,2016,0.0,102.706885
MADERA,1P,2017,0.0,102.706885
MADERA,1P,2018,0.0,102.706885
MADERA,1P,2019,0.0,102.706885
MADERA,1P,2020,0.0,89.55984
MADERA,1P,2021,0.0,89.559011
MADERA,1P,2022,0.0,89.563551
MADERA,1P,2023,0.0,89.563551
MADERA,2P,2010,0.0,109.385595
MADERA,2P,2011,0.0,102.707089
MADERA,2P,2012,0.0,102.707089
MADERA,2P,2013,0.0,102.707089
MADERA,2P,2014,0.0,102.707089
MADERA,2P,2015,0.0,102.707089
MADERA,2P,2016,0.0,102.706885
MADERA,2P,2017,0.0,102.706885
MADERA,2P,2018,0.0,102.706885
MADERA,2P,2019,0.0,102.706885
MADERA,2P,2020,0.0,89.55984
MADERA,2P,2021,0.0,89.559011
MADERA,2P,2022,0.0,89.563551
MADERA,2P,2023,0.0,89.563551
MADERA,3P,2010,0.0,109.385595
MADERA,3P,2011,0.0,102.707089
MADERA,3P,2012,0.0,102.707089
MADERA,3P,2013,0.0,102.707089
MADERA,3P,2014,0.0,102.707089
MADERA,3P,2015,0.0,102.707089
MADERA,3P,2016,0.0,102.706885
MADERA,3P,2017,0.0,102.706885
MADERA,3P,2018,0.0,102.706885
MADERA,3P,2019,0.0,102.706885
MADERA,3P,2020,0.0,89.55984
MADERA,3P,2021,0.0,89.559011
MADERA,3P,2022,0.0,89.563551
MADERA,3P,2023,0.0,89.563551
MADERACEO,1P,2010,0.0,7.330548
MADERACEO,1P,2011,0.0,7.330548
MADERACEO,1P,2012,0.0,7.330548
MADERACEO,1P,2013,0.0,7.330548
MADERACEO,1P,2014,0.0,7.330548
MADERACEO,1P,2015,0.0,7.330548
MADERACEO,1P,2016,0.0,7.330533
MADERACEO,1P,2017,0.0,7.330533
MADERACEO,1P,2018,0.0,7.330533
MADERACEO,1P,2019,0.0,7.330533
MADERACEO,1P,2020,0.0,3.766416
MADERACEO,1P,2021,0.0,3.766382
MADERACEO,1P,2022,0.0,3.766572
MADERACEO,1P,2023,0.0,3.766572
MADERACEO,2P,2010,0.0,7.330548
MADERACEO,2P,2011,0.0,7.330548
MADERACEO,2P,2012,0.0,7.330548
MADERACEO,2P,2013,0.0,7.330548
MADERACEO,2P,2014,0.0,7.330548
MADERACEO,2P,2015,0.0,7.330548
MADERACEO,2P,2016,0.0,7.330533
MADERACEO,2P,2017,0.0,7.330533
MADERACEO,2P,2018,0.0,7.330533
MADERACEO,2P,2019,0.0,7.330533
MADERACEO,2P,2020,0.0,3.766416
MADERACEO,2P,2021,0.0,3.766382
MADERACEO,2P,2022,0.0,3.766572
MADERACEO,2P,2023,0.0,3.766572
MADERACEO,3P,2010,0.0,7.330548
MADERACEO,3P,2011,0.0,7.330548
MADERACEO,3P,2012,0.0,7.330548
MADERACEO,3P,2013,0.0,7.330548
MADERACEO,3P,2014,0.0,7.330548
MADERACEO,3P,2015,0.0,7.330548
MADERACEO,3P,2016,0.0,7.330533
MADERACEO,3P,2017,0.0,7.330533
MADERACEO,3P,2018,0.0,7.330533
MADERACEO,3P,2019,0.0,7.330533
MADERACEO,3P,2020,0.0,3.766416
MADERACEO,3P,2021,0.0,3.766382
MADERACEO,3P,2022,0.0,3.766572
MADERACEO,3P,2023,0.0,3.766572
MADREFIL,1P,2010,24.390327,32.80499
MADREFIL,1P,2011,24.390327,32.80499
MADREFIL,1P,2012,24.390327,32.80499
MADREFIL,1P,2013,97.128396,195.960814
MADREFIL,1P,2014,200.020764,263.912807
MADREFIL,1P,2015,200.020764,263.912807
MADREFIL,1P,2016,200.020764,263.912284
MADREFIL,1P,2017,200.020764,263.912284
MADREFIL,1P,2018,150.00086,194.00066
MADREFIL,1P,2019,150.000863,194.000656
MADREFIL,1P,2020,150.000863,194.000656
MADREFIL,1P,2021,149.999474,193.99886
MADREFIL,1P,2022,241.676414,375.697748
MADREFIL,1P,2023,241.696551,375.728984
MADREFIL,1P,2024,241.696551,375.728984
MADREFIL,2P,2010,132.024098,177.041711
MADREFIL,2P,2011,132.024098,177.041711
MADREFIL,2P,2012,132.024098,177.041711
MADREFIL,2P,2013,274.284559,503.070846
MADREFIL,2P,2014,227.290448,301.255295
MADREFIL,2P,2015,227.290448,301.255295
MADREFIL,2P,2016,227.290448,301.254698
MADREFIL,2P,2017,227.290448,301.254698
MADREFIL,2P,2018,185.006147,239.440723
MADREFIL,2P,2019,185.00615,239.440719
MADREFIL,2P,2020,185.00615,239.440719
MADREFIL,2P,2021,185.004437,239.438502
MADREFIL,2P,2022,331.480809,529.746991
MADREFIL,2P,2023,276.704431,421.172403
MADREFIL,2P,2024,276.704431,421.172403
MADREFIL,3P,2010,132.024098,177.041711
MADREFIL,3P,2011,132.024098,177.041711
MADREFIL,3P,2012,132.024098,177.041711
MADREFIL,3P,2013,274.284559,503.070846
MADREFIL,3P,2014,262.050756,347.118986
MADREFIL,3P,2015,262.050756,347.118986
MADREFIL,3P,2016,262.050756,347.118298
MADREFIL,3P,2017,262.050756,347.118298
MADREFIL,3P,2018,312.99925,423.14641
MADREFIL,3P,2019,312.999257,423.146415
MADREFIL,3P,2020,312.999257,423.146415
MADREFIL,3P,2021,312.996359,423.142497
MADREFIL,3P,2022,455.684952,732.110472
MADREFIL,3P,2023,366.705002,555.742519
MADREFIL,3P,2024,366.705002,555.742519
MAESTROS,1P,2010,0.0,0.690039
MAESTROS,1P,2011,0.0,0.690039
MAESTROS,1P,2012,0.0,0.690039
MAESTROS,1P,2013,0.0,0.690039
MAESTROS,1P,2014,0.0,0.690039
MAESTROS,1P,2015,0.0,0.690039
MAESTROS,1P,2016,0.0,0.690039
MAESTROS,1P,2017,0.0,0.690039
MAESTROS,1P,2018,0.0,0.690039
MAESTROS,1P,2019,0.0,0.690039
MAESTROS,1P,2020,0.0,0.0
MAESTROS,2P,2010,0.0,0.690039
MAESTROS,2P,2011,0.0,0.690039
MAESTROS,2P,2012,0.0,0.690039
MAESTROS,2P,2013,0.0,0.690039
MAESTROS,2P,2014,0.0,0.690039
MAESTROS,2P,2015,0.0,0.690039
MAESTROS,2P,2016,0.0,0.690039
MAESTROS,2P,2017,0.0,0.690039
MAESTROS,2P,2018,0.0,0.690039
MAESTROS,2P,2019,0.0,0.690039
MAESTROS,2P,2020,0.0,0.0
MAESTROS,3P,2010,0.0,0.690039
MAESTROS,3P,2011,0.0,0.690039
MAESTROS,3P,2012,0.0,0.690039
MAESTROS,3P,2013,0.0,0.690039
MAESTROS,3P,2014,0.0,0.690039
MAESTROS,3P,2015,0.0,0.690039
MAESTROS,3P,2016,0.0,0.690039
MAESTROS,3P,2017,0.0,0.690039
MAESTROS,3P,2018,0.0,0.690039
MAESTROS,3P,2019,0.0,0.690039
MAESTROS,3P,2020,0.0,0.0
MAGALLANES TUCAN PAJONAL,1P,2010,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2011,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2012,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2013,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2014,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2015,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,1P,2016,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,1P,2017,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,1P,2018,1030.57198,616.600451
MAGALLANES TUCAN PAJONAL,1P,2019,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,1P,2020,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,1P,2021,1030.562442,616.595165
MAGALLANES TUCAN PAJONAL,1P,2022,1030.562442,616.594741
MAGALLANES TUCAN PAJONAL,1P,2023,1030.648312,616.646004
MAGALLANES TUCAN PAJONAL,1P,2024,1030.648312,616.646004
MAGALLANES TUCAN PAJONAL,2P,2010,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2011,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2012,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2013,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2014,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2015,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,2P,2016,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,2P,2017,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,2P,2018,1030.57198,616.600451
MAGALLANES TUCAN PAJONAL,2P,2019,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,2P,2020,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,2P,2021,1030.562442,616.595165
MAGALLANES TUCAN PAJONAL,2P,2022,1030.562442,616.594741
MAGALLANES TUCAN PAJONAL,2P,2023,1030.648312,616.646004
MAGALLANES TUCAN PAJONAL,2P,2024,1030.648312,616.646004
MAGALLANES TUCAN PAJONAL,3P,2010,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2011,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2012,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2013,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2014,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2015,1030.571984,616.601673
MAGALLANES TUCAN PAJONAL,3P,2016,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,3P,2017,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,3P,2018,1030.57198,616.600451
MAGALLANES TUCAN PAJONAL,3P,2019,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,3P,2020,1030.571984,616.60045
MAGALLANES TUCAN PAJONAL,3P,2021,1030.562442,616.595165
MAGALLANES TUCAN PAJONAL,3P,2022,1030.562442,616.594741
MAGALLANES TUCAN PAJONAL,3P,2023,1030.648312,616.646004
MAGALLANES TUCAN PAJONAL,3P,2024,1030.648312,616.646004
MAKECH,1P,2010,0.0,0.0
MAKECH,1P,2011,0.0,0.0
MAKECH,1P,2012,0.0,0.0
MAKECH,1P,2013,0.0,0.0
MAKECH,1P,2014,0.0,0.0
MAKECH,1P,2015,0.0,0.0
MAKECH,1P,2016,0.0,0.0
MAKECH,1P,2017,0.0,0.0
MAKECH,1P,2018,0.0,0.0
MAKECH,1P,2019,0.0,0.0
MAKECH,1P,2020,0.0,0.0
MAKECH,1P,2021,0.0,0.0
MAKECH,1P,2022,0.0,0.0
MAKECH,1P,2023,0.0,0.0
MAKECH,1P,2024,0.0,0.0
MAKECH,2P,2010,63.522525,21.343568
MAKECH,2P,2011,63.522525,21.343568
MAKECH,2P,2012,63.522525,21.343568
MAKECH,2P,2013,63.522525,21.343568
MAKECH,2P,2014,63.522525,21.343568
MAKECH,2P,2015,63.522525,21.343568
MAKECH,2P,2016,63.522525,21.343526
MAKECH,2P,2017,63.522525,21.343526
MAKECH,2P,2018,63.522525,21.343526
MAKECH,2P,2019,63.522525,21.343526
MAKECH,2P,2020,63.522525,21.343526
MAKECH,2P,2021,63.521937,21.343328
MAKECH,2P,2022,63.525037,21.34437
MAKECH,2P,2023,63.527121,21.34507
MAKECH,2P,2024,63.527121,21.34507
MAKECH,3P,2010,137.257518,46.118525
MAKECH,3P,2011,137.257518,46.118525
MAKECH,3P,2012,137.257518,46.118525
